cart_id,user_id,product_id,quantity,cart_value,added_at
3764,1198,221,1,2499,2024-02-19
3765,1129,421,1,1499,2024-01-23
3766,1885,143,1,999,2024-01-25
3767,338,359,1,2499,2024-02-03
3768,1718,394,2,998,2024-02-13
3769,1629,287,2,1998,2024-01-06
3770,1655,404,2,998,2024-02-03
3771,990,360,2,1998,2024-01-21
3772,121,144,1,499,2024-02-13
3773,1211,159,1,499,2024-01-30
3774,781,363,2,1998,2024-02-28
3775,854,405,1,1499,2024-02-25
3776,1552,135,1,499,2024-01-03
3777,941,425,1,999,2024-01-15
3778,544,109,2,7998,2024-01-21
3779,424,391,2,7998,2024-01-19
3780,1370,423,2,2998,2024-01-19
3781,1119,202,2,1998,2024-02-18
3782,1964,497,1,1499,2024-02-15
3783,1130,431,1,499,2024-02-03
3784,1910,210,2,7998,2024-02-24
3785,994,372,2,2998,2024-01-14
3786,1711,120,1,499,2024-01-04
3787,881,304,2,7998,2024-01-31
3788,1532,196,2,2998,2024-02-15
3789,326,409,2,998,2024-01-11
3790,956,496,2,4998,2024-02-13
3791,291,483,1,3999,2024-02-14
3792,331,400,2,998,2024-01-11
3793,1468,236,2,4998,2024-02-18
3794,1573,154,1,1499,2024-01-04
3795,1558,149,1,2499,2024-01-16
3796,1933,119,1,3999,2024-02-26
3797,912,463,1,999,2024-02-25
3798,1754,356,1,1499,2024-02-07
3799,1622,304,1,2499,2024-01-06
3800,316,441,1,499,2024-01-18
3801,1066,291,1,999,2024-02-22
3802,1677,390,1,999,2024-01-25
3803,1751,223,1,1499,2024-01-24
3804,1983,225,2,4998,2024-02-21
3805,672,292,1,3999,2024-02-08
3806,279,337,1,2499,2024-02-16
3807,1707,347,1,2499,2024-01-09
3808,160,408,2,2998,2024-02-06
3809,1264,324,1,1499,2024-02-03
3810,870,288,1,499,2024-02-03
3811,156,360,2,7998,2024-02-09
3812,929,321,1,1499,2024-02-25
3813,744,206,1,499,2024-02-09
3814,1434,188,2,1998,2024-02-06
3815,1246,189,1,499,2024-01-28
3816,1361,156,1,3999,2024-02-19
3817,682,107,1,499,2024-02-17
3818,285,460,1,499,2024-01-11
3819,1410,494,1,1499,2024-01-14
3820,755,257,1,3999,2024-02-28
3821,358,226,1,499,2024-01-26
3822,1698,104,2,4998,2024-02-29
3823,626,336,2,998,2024-02-29
3824,878,432,1,999,2024-01-08
3825,1446,411,1,999,2024-01-28
3826,268,135,1,499,2024-01-20
3827,948,212,1,499,2024-02-29
3828,917,254,2,4998,2024-01-25
3829,1115,131,1,499,2024-01-10
3830,1320,497,2,2998,2024-02-23
3831,963,217,2,7998,2024-01-11
3832,357,421,2,4998,2024-01-26
3833,945,103,1,499,2024-01-23
3834,1946,366,1,1499,2024-01-19
3835,1332,461,1,499,2024-01-18
3836,1022,403,2,4998,2024-02-19
3837,318,329,1,2499,2024-01-19
3838,1861,496,1,999,2024-02-08
3839,1902,300,1,999,2024-02-09
3840,1341,397,1,499,2024-01-15
3841,852,421,1,3999,2024-01-16
3842,1020,402,1,1499,2024-01-20
3843,302,431,2,1998,2024-01-19
3844,1257,111,2,1998,2024-01-11
3845,584,125,1,3999,2024-01-07
3846,619,306,2,4998,2024-01-19
3847,988,208,2,998,2024-01-24
3848,1437,262,1,499,2024-01-31
3849,1074,112,1,1499,2024-02-21
3850,361,226,2,7998,2024-02-17
3851,514,345,2,7998,2024-01-08
3852,960,411,2,7998,2024-02-19
3853,1526,355,2,4998,2024-01-24
3854,1090,270,2,7998,2024-01-08
3855,1510,473,2,4998,2024-01-13
3856,870,308,2,998,2024-01-10
3857,1707,349,2,4998,2024-01-19
3858,215,438,2,998,2024-02-19
3859,138,439,1,1499,2024-01-23
3860,877,158,2,7998,2024-02-26
3861,1717,367,2,2998,2024-02-11
3862,860,256,1,3999,2024-02-02
3863,1747,104,2,2998,2024-01-30
3864,1820,470,1,999,2024-01-30
3865,384,142,2,1998,2024-01-29
3866,479,165,2,4998,2024-02-06
3867,2,233,1,1499,2024-02-04
3868,1693,312,1,3999,2024-01-09
3869,820,198,2,998,2024-01-08
3870,1533,370,1,2499,2024-02-17
3871,142,245,2,4998,2024-01-25
3872,28,148,2,1998,2024-02-26
3873,257,274,1,1499,2024-02-11
3874,955,101,1,1499,2024-02-20
3875,1836,488,1,2499,2024-02-15
3876,1010,392,2,1998,2024-02-24
3877,1784,105,2,998,2024-02-06
3878,1872,342,1,999,2024-02-07
3879,997,141,1,1499,2024-01-08
3880,1109,406,2,998,2024-01-26
3881,1267,115,1,2499,2024-01-11
3882,1230,303,2,998,2024-02-09
3883,1963,315,2,4998,2024-01-23
3884,785,172,1,999,2024-02-01
3885,438,166,2,998,2024-02-14
3886,1295,180,1,3999,2024-01-01
3887,1584,129,2,2998,2024-02-18
3888,479,126,1,2499,2024-02-17
3889,1582,187,2,998,2024-02-23
3890,1020,163,1,499,2024-01-09
3891,1201,394,1,3999,2024-02-09
3892,420,490,2,1998,2024-01-28
3893,782,428,1,3999,2024-02-02
3894,1764,243,1,499,2024-02-01
3895,475,155,2,2998,2024-01-08
3896,1411,366,1,499,2024-02-06
3897,868,492,1,499,2024-01-18
3898,1278,356,2,998,2024-01-07
3899,246,399,1,3999,2024-01-18
3900,1414,134,2,7998,2024-02-17
3901,1406,183,1,2499,2024-01-12
3902,1499,278,2,4998,2024-01-04
3903,1558,363,1,2499,2024-01-13
3904,534,170,1,499,2024-01-11
3905,1956,136,2,4998,2024-01-16
3906,736,200,1,2499,2024-02-13
3907,347,232,1,999,2024-01-14
3908,1223,303,2,7998,2024-01-16
3909,1255,376,2,4998,2024-02-21
3910,1458,104,2,7998,2024-02-22
3911,1356,122,1,1499,2024-01-22
3912,1360,284,1,999,2024-01-18
3913,230,426,2,2998,2024-02-09
3914,709,164,1,3999,2024-01-25
3915,1258,246,2,7998,2024-02-04
3916,1393,357,2,2998,2024-01-07
3917,1022,495,2,4998,2024-01-20
3918,803,124,1,999,2024-01-27
3919,1801,479,1,3999,2024-01-29
3920,157,437,1,499,2024-01-10
3921,1563,225,2,1998,2024-01-11
3922,1977,258,1,1499,2024-01-20
3923,1760,416,1,3999,2024-02-02
3924,202,143,2,7998,2024-02-12
3925,89,364,1,1499,2024-02-06
3926,1339,248,2,998,2024-02-23
3927,170,281,2,998,2024-01-13
3928,1461,458,2,7998,2024-01-16
3929,1318,298,1,2499,2024-01-11
3930,1369,240,1,499,2024-01-05
3931,1924,311,2,998,2024-02-07
3932,1387,240,2,4998,2024-01-03
3933,1204,407,2,998,2024-02-28
3934,508,383,1,2499,2024-01-02
3935,489,456,1,1499,2024-02-22
3936,300,188,1,999,2024-02-07
3937,1559,273,1,999,2024-01-10
3938,1014,275,2,2998,2024-01-06
3939,1738,464,2,998,2024-01-21
3940,1350,335,2,1998,2024-01-31
3941,77,324,2,2998,2024-02-03
3942,1247,459,1,999,2024-02-18
3943,1861,153,2,998,2024-02-01
3944,188,254,1,2499,2024-01-29
3945,763,434,1,1499,2024-02-27
3946,900,486,2,1998,2024-02-23
3947,643,192,1,499,2024-01-01
3948,478,194,2,1998,2024-02-02
3949,1047,414,1,499,2024-02-07
3950,1061,474,2,998,2024-01-17
3951,18,475,2,998,2024-02-03
3952,1891,117,1,499,2024-02-18
3953,1797,251,2,2998,2024-01-16
3954,1577,416,1,2499,2024-01-07
3955,860,224,2,2998,2024-02-05
3956,934,473,1,999,2024-01-13
3957,1967,399,2,2998,2024-01-20
3958,1915,274,1,1499,2024-01-04
3959,1362,320,1,999,2024-01-05
3960,72,467,2,4998,2024-01-16
3961,1676,136,1,1499,2024-02-29
3962,1950,428,2,998,2024-01-09
3963,1750,257,2,2998,2024-02-12
3964,1542,242,1,999,2024-01-12
3965,1469,331,2,4998,2024-01-14
3966,1502,471,1,1499,2024-01-15
3967,456,480,2,2998,2024-01-05
3968,1023,402,1,999,2024-02-11
3969,119,146,1,3999,2024-01-18
3970,1472,304,2,7998,2024-01-08
3971,1391,370,1,1499,2024-01-08
3972,1392,281,1,499,2024-01-25
3973,477,296,2,2998,2024-01-04
3974,581,397,1,3999,2024-02-20
3975,907,218,2,2998,2024-01-26
3976,958,161,1,499,2024-01-11
3977,1913,380,2,4998,2024-01-06
3978,913,111,1,1499,2024-02-02
3979,1101,364,2,1998,2024-01-22
3980,276,224,2,998,2024-01-29
3981,1887,445,2,2998,2024-01-05
3982,1946,392,1,3999,2024-01-01
3983,92,236,1,1499,2024-01-22
3984,1979,296,1,3999,2024-02-04
3985,1689,282,2,1998,2024-02-25
3986,368,401,1,2499,2024-01-31
3987,530,194,2,7998,2024-01-03
3988,493,335,1,1499,2024-01-03
3989,1504,200,1,999,2024-01-07
3990,925,106,1,499,2024-01-01
3991,1347,488,2,2998,2024-02-11
3992,1571,224,1,499,2024-02-27
3993,102,308,1,3999,2024-01-24
3994,271,302,1,999,2024-02-21
3995,307,264,1,2499,2024-02-06
3996,387,415,1,1499,2024-01-30
3997,277,391,2,1998,2024-02-01
3998,957,100,1,999,2024-02-01
3999,259,228,2,4998,2024-01-21
4000,1973,305,2,7998,2024-02-17
4001,1571,396,2,4998,2024-01-16
4002,946,491,2,4998,2024-01-04
4003,520,140,1,2499,2024-02-28
4004,1456,478,1,499,2024-01-17
4005,771,462,2,2998,2024-01-13
4006,1334,445,2,4998,2024-02-04
4007,459,192,1,1499,2024-02-09
4008,880,203,2,4998,2024-02-03
4009,1410,464,2,7998,2024-02-25
4010,929,340,2,7998,2024-01-11
4011,1224,359,1,2499,2024-02-05
4012,1676,269,1,999,2024-01-25
4013,531,357,2,2998,2024-02-09
4014,1426,349,1,3999,2024-01-30
4015,946,402,1,499,2024-01-13
4016,1109,129,1,999,2024-01-24
4017,1046,181,1,3999,2024-02-05
4018,235,385,1,999,2024-02-03
4019,1822,465,1,1499,2024-01-08
4020,850,454,2,1998,2024-02-24
4021,390,356,2,998,2024-01-18
4022,1153,413,1,999,2024-01-07
4023,1417,422,1,3999,2024-02-18
4024,1588,122,1,499,2024-02-15
4025,464,331,1,1499,2024-01-22
4026,541,404,2,7998,2024-01-07
4027,1854,474,2,2998,2024-01-13
4028,29,352,1,2499,2024-01-02
4029,133,162,1,3999,2024-02-13
4030,1747,403,2,1998,2024-01-02
4031,534,143,2,2998,2024-01-29
4032,1713,150,1,999,2024-01-27
4033,1655,289,2,998,2024-02-09
4034,648,339,1,1499,2024-01-18
4035,1907,306,1,1499,2024-02-27
4036,82,480,1,499,2024-01-02
4037,876,140,1,499,2024-02-28
4038,1008,254,1,499,2024-02-22
4039,974,197,2,998,2024-01-04
4040,1604,156,2,4998,2024-02-18
4041,1576,269,2,2998,2024-02-15
4042,1115,367,2,4998,2024-01-08
4043,664,437,2,4998,2024-02-05
4044,1758,159,2,1998,2024-02-28
4045,1100,163,1,1499,2024-02-17
4046,1259,359,2,2998,2024-01-09
4047,1677,462,1,1499,2024-01-18
4048,488,289,1,1499,2024-02-19
4049,434,160,2,998,2024-01-22
4050,429,343,2,7998,2024-02-14
4051,1924,276,1,999,2024-01-11
4052,1114,258,2,1998,2024-01-27
4053,1471,141,1,499,2024-02-01
4054,577,119,1,2499,2024-01-02
4055,1179,211,1,3999,2024-01-02
4056,1751,311,1,999,2024-01-30
4057,447,195,2,4998,2024-01-22
4058,1898,119,1,1499,2024-01-22
4059,1894,115,1,3999,2024-01-24
4060,139,156,1,3999,2024-01-27
4061,1255,374,1,1499,2024-01-11
4062,42,322,2,1998,2024-01-13
4063,236,112,1,3999,2024-02-27
4064,1493,346,1,499,2024-01-27
4065,1622,119,1,499,2024-01-15
4066,348,462,1,499,2024-02-17
4067,1702,431,1,3999,2024-02-17
4068,198,338,1,999,2024-02-18
4069,1369,134,2,4998,2024-01-17
4070,62,268,2,1998,2024-02-08
4071,1412,493,2,4998,2024-01-09
4072,1058,431,1,3999,2024-01-23
4073,1017,379,2,2998,2024-01-04
4074,1306,300,2,4998,2024-02-26
4075,1255,424,2,4998,2024-01-15
4076,373,258,2,1998,2024-02-12
4077,822,413,2,7998,2024-02-29
4078,411,197,2,1998,2024-01-31
4079,679,415,1,3999,2024-01-06
4080,1237,464,1,2499,2024-01-26
4081,1301,110,2,2998,2024-02-28
4082,1590,172,1,3999,2024-01-01
4083,1720,313,2,4998,2024-01-22
4084,221,139,2,2998,2024-01-30
4085,1634,307,1,999,2024-02-27
4086,575,173,2,1998,2024-01-22
4087,987,133,2,7998,2024-02-02
4088,554,161,1,3999,2024-02-25
4089,761,178,1,3999,2024-01-05
4090,110,272,1,999,2024-02-05
4091,1690,194,1,3999,2024-02-15
4092,197,104,2,4998,2024-01-10
4093,1684,406,2,998,2024-01-01
4094,1992,452,1,499,2024-02-22
4095,884,157,1,3999,2024-01-12
4096,1746,222,2,4998,2024-02-18
4097,949,192,2,4998,2024-01-03
4098,384,102,2,4998,2024-01-10
4099,453,122,2,2998,2024-01-01
4100,1476,365,1,2499,2024-02-27
4101,1779,402,2,1998,2024-01-19
4102,107,387,1,999,2024-01-18
4103,5,476,2,4998,2024-02-14
4104,1168,147,1,499,2024-02-21
4105,137,352,2,2998,2024-01-31
4106,793,135,1,999,2024-02-24
4107,1465,187,1,999,2024-02-18
4108,166,409,1,999,2024-02-24
4109,1672,119,1,1499,2024-01-22
4110,1664,230,1,2499,2024-01-04
4111,1089,296,2,2998,2024-02-10
4112,415,486,2,4998,2024-02-24
4113,1825,350,2,7998,2024-01-10
4114,1463,415,2,1998,2024-01-10
4115,380,478,2,998,2024-01-15
4116,1152,297,2,2998,2024-01-05
4117,197,122,2,2998,2024-02-19
4118,1618,287,1,999,2024-02-12
4119,1828,385,1,999,2024-02-14
4120,1520,266,2,998,2024-01-17
4121,596,267,1,499,2024-01-18
4122,1526,147,1,999,2024-02-26
4123,152,312,1,2499,2024-02-17
4124,701,400,1,999,2024-02-19
4125,723,136,2,998,2024-01-05
4126,28,151,2,1998,2024-01-08
4127,1084,357,2,998,2024-02-25
4128,94,113,2,7998,2024-02-15
4129,999,117,1,2499,2024-01-27
4130,847,213,2,998,2024-01-25
4131,114,277,1,1499,2024-02-21
4132,841,370,2,2998,2024-01-26
4133,1148,392,1,2499,2024-02-14
4134,1575,485,1,2499,2024-01-23
4135,1951,218,1,1499,2024-02-10
4136,257,462,1,3999,2024-01-23
4137,13,439,2,7998,2024-01-29
4138,740,429,2,998,2024-02-02
4139,1218,168,1,2499,2024-02-28
4140,554,131,2,2998,2024-02-23
4141,1957,335,2,4998,2024-01-18
4142,1209,340,2,2998,2024-01-07
4143,35,412,1,1499,2024-02-01
4144,549,345,1,499,2024-02-10
4145,1099,416,1,2499,2024-01-07
4146,250,360,1,3999,2024-02-29
4147,1663,440,1,2499,2024-01-08
4148,1044,245,1,1499,2024-02-19
4149,1986,403,1,3999,2024-02-27
4150,1752,395,1,1499,2024-01-21
4151,247,167,1,2499,2024-02-11
4152,1744,451,2,2998,2024-01-17
4153,1687,155,1,999,2024-02-20
4154,1463,487,2,7998,2024-02-02
4155,825,244,1,499,2024-01-30
4156,1458,151,1,999,2024-01-02
4157,1190,224,2,2998,2024-02-29
4158,1327,373,1,2499,2024-02-15
4159,1644,227,1,1499,2024-02-05
4160,1373,124,1,499,2024-01-22
4161,128,160,1,2499,2024-02-01
4162,1694,493,1,3999,2024-02-18
4163,1988,435,2,7998,2024-01-25
4164,1373,487,2,2998,2024-02-18
4165,1260,227,2,1998,2024-01-08
4166,634,258,2,4998,2024-02-02
4167,1835,350,2,1998,2024-01-29
4168,374,387,2,2998,2024-01-17
4169,1257,251,2,4998,2024-02-09
4170,923,414,2,7998,2024-02-14
4171,993,472,2,7998,2024-01-02
4172,594,191,1,1499,2024-02-18
4173,64,302,1,2499,2024-02-08
4174,1030,299,2,2998,2024-02-17
4175,1888,292,2,7998,2024-02-18
4176,799,473,2,998,2024-01-31
4177,1228,485,2,1998,2024-01-04
4178,1532,223,1,1499,2024-02-11
4179,599,215,1,499,2024-01-26
4180,157,269,2,7998,2024-01-09
4181,387,226,1,1499,2024-01-31
4182,1633,459,1,3999,2024-01-10
4183,871,152,1,3999,2024-02-20
4184,1244,492,1,1499,2024-01-06
4185,1234,269,2,998,2024-02-13
4186,1132,343,1,1499,2024-01-26
4187,1533,383,2,7998,2024-01-11
4188,1750,160,1,2499,2024-01-15
4189,148,158,1,3999,2024-02-26
4190,720,174,1,1499,2024-01-20
4191,1082,469,2,998,2024-01-14
4192,1268,312,1,3999,2024-02-13
4193,57,225,2,998,2024-02-29
4194,71,251,1,499,2024-02-20
4195,497,164,2,1998,2024-01-21
4196,260,307,2,998,2024-02-13
4197,1578,215,2,7998,2024-01-27
4198,1382,187,2,7998,2024-01-30
4199,1058,109,1,1499,2024-01-07
4200,1508,447,2,2998,2024-02-06
4201,1810,149,1,499,2024-01-15
4202,1377,196,1,2499,2024-01-16
4203,705,351,2,7998,2024-02-28
4204,1904,162,2,998,2024-02-12
4205,1945,185,2,2998,2024-02-28
4206,429,292,2,7998,2024-01-20
4207,142,454,1,999,2024-02-18
4208,1803,157,1,1499,2024-02-07
4209,1657,303,2,1998,2024-01-20
4210,1460,401,2,7998,2024-01-22
4211,254,444,2,4998,2024-01-06
4212,1789,383,1,499,2024-02-13
4213,776,219,1,499,2024-02-21
4214,316,307,2,4998,2024-02-09
4215,1322,323,1,499,2024-01-20
4216,1680,414,1,499,2024-01-05
4217,1787,359,2,1998,2024-02-22
4218,1191,210,1,499,2024-01-11
4219,1637,223,1,999,2024-01-02
4220,351,268,2,998,2024-01-30
4221,42,212,1,499,2024-01-08
4222,402,159,2,2998,2024-02-09
4223,1913,417,2,4998,2024-02-27
4224,391,110,2,2998,2024-01-08
4225,388,119,2,998,2024-01-17
4226,1120,317,1,999,2024-02-08
4227,991,234,2,998,2024-02-04
4228,1482,450,2,7998,2024-01-30
4229,1822,161,1,3999,2024-01-01
4230,178,490,1,3999,2024-01-05
4231,754,218,1,3999,2024-01-16
4232,1763,419,2,998,2024-02-05
4233,813,285,2,7998,2024-01-15
4234,1311,231,1,2499,2024-02-24
4235,479,299,1,499,2024-02-18
4236,558,342,1,1499,2024-01-17
4237,438,241,2,998,2024-01-13
4238,1582,348,1,999,2024-01-24
4239,1249,441,2,4998,2024-02-12
4240,1029,250,2,998,2024-02-17
4241,778,444,1,1499,2024-01-04
4242,110,391,2,1998,2024-02-16
4243,1267,189,1,999,2024-02-13
4244,1175,379,2,2998,2024-02-28
4245,519,181,2,2998,2024-02-15
4246,314,120,1,1499,2024-01-13
4247,815,162,1,1499,2024-01-09
4248,860,402,1,3999,2024-01-26
4249,1301,424,1,2499,2024-02-16
4250,159,370,2,2998,2024-01-16
4251,1001,317,2,7998,2024-02-11
4252,155,359,1,499,2024-02-06
4253,925,482,1,999,2024-02-12
4254,394,231,2,998,2024-01-06
4255,1096,271,2,998,2024-01-11
4256,649,213,2,7998,2024-01-02
4257,1675,290,2,7998,2024-01-30
4258,1686,182,1,1499,2024-02-28
4259,872,253,1,1499,2024-01-19
4260,858,487,1,3999,2024-01-23
4261,1586,284,2,4998,2024-02-16
4262,101,338,1,1499,2024-01-12
4263,1192,417,1,499,2024-02-08
4264,578,201,1,1499,2024-01-06
4265,959,443,2,2998,2024-02-12
4266,754,261,1,2499,2024-02-05
4267,1683,225,2,7998,2024-02-29
4268,1266,389,2,4998,2024-02-15
4269,1140,229,1,1499,2024-02-11
4270,272,398,2,4998,2024-01-15
4271,1668,427,2,2998,2024-02-05
4272,1329,120,1,2499,2024-01-13
4273,1062,239,1,999,2024-01-08
4274,1671,135,2,1998,2024-01-25
4275,695,478,2,2998,2024-01-24
4276,1550,356,1,2499,2024-01-31
4277,1740,458,1,1499,2024-02-09
4278,1109,243,2,4998,2024-02-29
4279,1268,148,2,7998,2024-01-13
4280,1826,105,2,4998,2024-01-29
4281,149,223,2,4998,2024-02-01
4282,639,324,1,1499,2024-02-12
4283,932,368,2,4998,2024-02-06
4284,1343,272,2,2998,2024-02-28
4285,298,108,2,2998,2024-01-18
4286,1969,326,2,998,2024-01-26
4287,71,255,1,1499,2024-01-18
4288,597,291,1,2499,2024-02-03
4289,650,259,1,999,2024-02-23
4290,277,218,1,3999,2024-02-27
4291,1137,458,2,4998,2024-01-31
4292,976,188,1,2499,2024-01-15
4293,575,279,1,2499,2024-02-06
4294,89,429,2,998,2024-01-20
4295,77,231,2,1998,2024-01-28
4296,1919,124,2,4998,2024-01-04
4297,119,179,2,2998,2024-01-08
4298,818,162,2,1998,2024-02-27
4299,283,395,1,999,2024-01-18
4300,229,207,1,2499,2024-02-01
4301,1160,424,1,1499,2024-02-22
4302,414,283,2,1998,2024-01-23
4303,123,250,2,7998,2024-01-15
4304,1735,183,1,1499,2024-02-13
4305,30,486,1,999,2024-01-07
4306,18,483,2,1998,2024-02-17
4307,23,420,2,2998,2024-01-31
4308,1062,481,1,499,2024-02-01
4309,1773,406,2,2998,2024-02-09
4310,1272,347,1,3999,2024-01-14
4311,1385,380,1,499,2024-01-19
4312,1566,307,1,2499,2024-02-19
4313,1143,396,1,499,2024-02-09
4314,1822,104,1,3999,2024-01-16
4315,968,327,2,7998,2024-01-09
4316,460,291,1,3999,2024-01-01
4317,74,233,1,999,2024-01-25
4318,583,175,2,998,2024-01-08
4319,1959,401,2,7998,2024-02-08
4320,273,209,2,998,2024-02-01
4321,1504,265,2,998,2024-01-08
4322,1349,488,1,2499,2024-01-13
4323,1386,160,1,2499,2024-01-03
4324,1749,229,1,2499,2024-01-02
4325,948,102,1,999,2024-02-14
4326,1871,234,2,1998,2024-01-28
4327,1165,445,2,4998,2024-01-04
4328,1774,292,2,7998,2024-01-23
4329,7,452,1,1499,2024-02-03
4330,728,161,2,1998,2024-02-24
4331,501,409,1,1499,2024-01-07
4332,1092,344,1,999,2024-01-30
4333,1852,152,2,998,2024-02-27
4334,1641,108,2,7998,2024-01-09
4335,1491,228,1,999,2024-01-19
4336,430,498,2,998,2024-01-09
4337,547,444,1,3999,2024-01-23
4338,29,207,2,1998,2024-01-11
4339,1380,391,1,3999,2024-01-13
4340,1655,493,1,999,2024-01-29
4341,1058,474,2,4998,2024-01-31
4342,1928,149,1,999,2024-01-08
4343,1986,311,2,1998,2024-02-15
4344,1284,168,2,998,2024-01-19
4345,1858,197,2,4998,2024-01-05
4346,862,202,2,2998,2024-02-17
4347,1337,457,2,7998,2024-01-27
4348,1885,115,2,2998,2024-02-08
4349,1668,178,2,2998,2024-02-25
4350,1365,332,1,2499,2024-01-14
4351,1737,330,1,2499,2024-01-22
4352,450,397,1,2499,2024-01-22
4353,1428,257,2,998,2024-01-05
4354,1014,357,1,499,2024-02-21
4355,625,310,2,7998,2024-01-16
4356,1633,283,2,4998,2024-02-08
4357,1847,294,2,2998,2024-01-26
4358,1030,139,1,3999,2024-02-22
4359,1565,290,1,499,2024-01-16
4360,336,414,2,1998,2024-02-25
4361,1892,160,1,999,2024-01-12
4362,901,279,1,3999,2024-01-16
4363,1701,431,1,499,2024-02-18
4364,393,334,1,3999,2024-02-09
4365,549,135,2,998,2024-01-12
4366,482,327,1,2499,2024-02-01
4367,423,130,2,1998,2024-01-05
4368,1599,324,1,1499,2024-02-05
4369,1263,222,1,2499,2024-01-28
4370,1274,362,1,1499,2024-02-23
4371,1721,222,2,7998,2024-02-29
4372,247,317,1,999,2024-02-24
4373,552,445,2,2998,2024-02-20
4374,64,375,1,3999,2024-02-13
4375,735,197,1,499,2024-01-04
4376,1146,105,1,2499,2024-02-08
4377,643,222,2,998,2024-02-08
4378,1835,185,2,4998,2024-01-29
4379,1149,329,1,999,2024-01-19
4380,1561,180,1,1499,2024-01-25
4381,1847,461,2,998,2024-02-04
4382,1386,290,2,998,2024-01-24
4383,1060,354,2,2998,2024-02-25
4384,108,140,1,1499,2024-01-19
4385,186,317,2,7998,2024-01-23
4386,1485,447,2,4998,2024-01-31
4387,615,213,2,7998,2024-01-19
4388,19,464,1,499,2024-02-01
4389,1723,299,1,1499,2024-01-13
4390,912,234,2,1998,2024-02-15
4391,1770,298,2,998,2024-01-18
4392,94,256,2,998,2024-01-07
4393,1767,422,2,4998,2024-02-14
4394,1379,499,2,7998,2024-01-24
4395,1922,432,2,4998,2024-02-26
4396,128,405,2,998,2024-02-15
4397,1985,437,1,1499,2024-01-17
4398,315,143,1,999,2024-01-15
4399,1840,304,2,4998,2024-01-09
4400,382,386,1,499,2024-02-03
4401,1795,422,1,3999,2024-02-04
4402,1946,321,2,4998,2024-01-08
4403,1884,358,1,499,2024-02-19
4404,1499,189,1,3999,2024-02-24
4405,1422,202,2,7998,2024-01-11
4406,1266,457,1,999,2024-01-24
4407,1651,304,2,2998,2024-02-11
4408,1176,430,2,1998,2024-01-30
4409,1443,456,1,3999,2024-01-21
4410,1652,362,2,4998,2024-02-12
4411,511,126,1,1499,2024-02-04
4412,472,106,1,3999,2024-02-28
4413,1286,363,1,1499,2024-01-12
4414,761,455,1,2499,2024-01-09
4415,702,141,2,998,2024-01-12
4416,1503,320,2,998,2024-01-28
4417,504,440,1,3999,2024-01-29
4418,733,253,2,7998,2024-02-15
4419,256,160,2,1998,2024-02-14
4420,292,375,2,7998,2024-02-09
4421,1309,320,2,998,2024-02-04
4422,1165,178,2,998,2024-01-29
4423,904,186,2,1998,2024-02-25
4424,1679,178,1,2499,2024-02-20
4425,1313,150,1,1499,2024-01-06
4426,763,429,2,998,2024-01-16
4427,857,485,1,1499,2024-02-15
4428,144,339,2,7998,2024-01-28
4429,85,471,2,7998,2024-01-01
4430,692,227,2,4998,2024-01-29
4431,101,385,1,1499,2024-02-21
4432,1261,328,1,499,2024-02-09
4433,1873,446,1,999,2024-01-06
4434,1442,294,1,499,2024-01-27
4435,205,200,1,1499,2024-02-06
4436,1826,404,2,2998,2024-01-22
4437,127,103,1,499,2024-01-07
4438,1963,384,1,499,2024-01-01
4439,957,299,1,2499,2024-01-13
4440,975,261,2,7998,2024-02-17
4441,873,339,1,2499,2024-02-20
4442,1814,492,1,499,2024-02-13
4443,307,285,2,998,2024-01-14
4444,260,180,1,999,2024-01-15
4445,1789,173,1,3999,2024-01-12
4446,177,283,2,1998,2024-02-18
4447,1775,336,2,7998,2024-02-10
4448,1703,313,1,3999,2024-01-04
4449,727,180,2,2998,2024-02-19
4450,1229,322,1,3999,2024-02-13
4451,200,463,1,499,2024-02-12
4452,513,288,1,3999,2024-01-21
4453,1193,300,1,2499,2024-01-02
4454,434,290,1,1499,2024-02-24
4455,509,269,1,999,2024-02-21
4456,1489,470,1,3999,2024-01-21
4457,1809,321,1,999,2024-02-26
4458,1288,116,1,499,2024-01-14
4459,579,298,1,999,2024-02-13
4460,1885,337,2,7998,2024-01-02
4461,118,336,2,1998,2024-01-11
4462,86,445,2,998,2024-02-06
4463,235,344,1,3999,2024-01-14
4464,322,403,2,1998,2024-02-16
4465,258,320,1,999,2024-01-20
4466,1008,212,2,998,2024-02-04
4467,17,393,1,2499,2024-01-27
4468,1609,356,2,4998,2024-02-18
4469,673,154,2,2998,2024-02-29
4470,477,237,1,499,2024-01-06
4471,1757,471,2,4998,2024-01-07
4472,694,410,2,1998,2024-02-14
4473,1388,194,1,499,2024-01-01
4474,1273,224,1,999,2024-01-13
4475,1478,123,1,999,2024-02-07
4476,619,383,2,2998,2024-01-17
4477,902,191,2,2998,2024-02-07
4478,948,463,2,7998,2024-02-05
4479,1125,150,1,499,2024-02-07
4480,813,481,1,2499,2024-01-01
4481,769,299,1,1499,2024-01-01
