session_id,user_id,session_start,traffic_source,pages_viewed
4843,1628,2024-02-15,ads,2
4844,1026,2024-02-23,organic,14
4845,150,2024-02-26,referral,4
4846,1607,2024-01-22,organic,9
4847,4,2024-02-27,organic,14
4848,1521,2024-01-22,ads,9
4849,1574,2024-01-10,ads,14
4850,1895,2024-01-26,organic,8
4851,468,2024-01-15,ads,11
4852,70,2024-02-07,referral,5
4853,201,2024-02-10,ads,14
4854,308,2024-02-11,organic,7
4855,1276,2024-02-24,ads,12
4856,1311,2024-02-18,ads,9
4857,922,2024-01-01,ads,3
4858,292,2024-01-14,ads,4
4859,1178,2024-02-05,referral,2
4860,924,2024-01-31,organic,9
4861,1157,2024-01-28,organic,7
4862,883,2024-02-03,organic,6
4863,586,2024-02-04,organic,5
4864,1298,2024-02-29,organic,12
4865,1807,2024-02-08,ads,7
4866,1721,2024-01-23,organic,3
4867,509,2024-02-15,ads,5
4868,1377,2024-02-13,ads,2
4869,5,2024-01-19,organic,5
4870,293,2024-01-18,referral,7
4871,360,2024-01-15,organic,11
4872,1622,2024-01-01,ads,10
4873,214,2024-01-25,ads,11
4874,1430,2024-01-26,organic,7
4875,1460,2024-02-04,organic,9
4876,1039,2024-02-26,organic,3
4877,1297,2024-01-15,ads,8
4878,563,2024-01-04,ads,5
4879,765,2024-01-15,organic,7
4880,45,2024-02-11,ads,1
4881,703,2024-02-07,organic,1
4882,634,2024-02-14,organic,4
4883,1436,2024-02-08,referral,5
4884,1211,2024-02-27,organic,13
4885,1750,2024-02-23,referral,10
4886,661,2024-01-01,ads,3
4887,1194,2024-01-22,referral,6
4888,721,2024-01-11,organic,3
4889,1989,2024-02-15,organic,5
4890,594,2024-02-07,organic,11
4891,1425,2024-02-06,ads,13
4892,1732,2024-02-20,ads,1
4893,246,2024-01-26,organic,3
4894,1927,2024-02-20,ads,7
4895,857,2024-01-27,organic,3
4896,1893,2024-02-27,organic,5
4897,552,2024-01-13,organic,7
4898,1704,2024-01-07,organic,13
4899,43,2024-01-08,organic,2
4900,841,2024-02-15,organic,3
4901,1747,2024-02-20,referral,4
4902,179,2024-02-20,ads,5
4903,1481,2024-01-23,organic,12
4904,535,2024-01-26,ads,9
4905,607,2024-02-13,ads,9
4906,672,2024-02-24,organic,4
4907,1268,2024-01-27,ads,14
4908,927,2024-01-09,ads,9
4909,17,2024-02-15,ads,4
4910,1136,2024-02-07,ads,2
4911,1639,2024-02-16,ads,10
4912,826,2024-01-13,organic,1
4913,1622,2024-01-07,referral,7
4914,547,2024-01-11,organic,4
4915,1054,2024-01-10,referral,12
4916,1216,2024-02-02,organic,8
4917,437,2024-02-08,organic,8
4918,179,2024-02-19,ads,12
4919,616,2024-02-24,organic,8
4920,677,2024-01-03,ads,6
4921,1498,2024-02-10,organic,9
4922,634,2024-01-29,ads,14
4923,1158,2024-02-06,organic,4
4924,802,2024-02-24,organic,5
4925,312,2024-02-25,organic,4
4926,1760,2024-02-14,ads,5
4927,25,2024-01-16,ads,2
4928,371,2024-01-16,ads,5
4929,525,2024-02-13,referral,10
4930,1343,2024-02-19,ads,8
4931,230,2024-02-12,referral,9
4932,1126,2024-02-18,organic,7
4933,1474,2024-01-07,organic,7
4934,378,2024-01-15,organic,14
4935,888,2024-02-07,organic,6
4936,1925,2024-01-06,ads,2
4937,1227,2024-01-18,ads,10
4938,1291,2024-01-19,ads,12
4939,462,2024-02-21,ads,11
4940,365,2024-02-20,referral,10
4941,1758,2024-01-02,referral,13
4942,104,2024-01-03,organic,9
4943,1135,2024-02-15,organic,14
4944,428,2024-02-23,organic,5
4945,469,2024-01-25,organic,6
4946,1015,2024-02-05,ads,1
4947,1605,2024-02-23,ads,5
4948,870,2024-02-18,organic,6
4949,770,2024-01-28,ads,10
4950,680,2024-02-07,ads,11
4951,805,2024-01-28,organic,2
4952,886,2024-02-01,organic,7
4953,561,2024-02-20,referral,14
4954,1274,2024-02-10,ads,4
4955,1506,2024-02-05,organic,5
4956,331,2024-02-08,organic,3
4957,1956,2024-02-05,organic,5
4958,587,2024-02-12,organic,12
4959,201,2024-02-23,ads,4
4960,454,2024-01-23,organic,12
4961,1528,2024-01-02,organic,14
4962,1570,2024-01-10,organic,10
4963,826,2024-01-06,ads,6
4964,111,2024-01-08,organic,2
4965,1957,2024-01-15,organic,3
4966,864,2024-02-14,ads,12
4967,1852,2024-01-29,organic,10
4968,908,2024-01-28,organic,1
4969,1773,2024-01-22,organic,7
4970,1568,2024-02-03,ads,9
4971,1233,2024-01-20,referral,2
4972,1668,2024-02-02,organic,7
4973,1642,2024-01-15,organic,3
4974,33,2024-01-07,organic,5
4975,555,2024-01-24,ads,6
4976,1904,2024-01-26,ads,8
4977,107,2024-02-19,ads,4
4978,1289,2024-01-10,ads,2
4979,226,2024-01-15,referral,3
4980,487,2024-02-06,referral,8
4981,179,2024-02-28,ads,7
4982,1246,2024-01-24,organic,6
4983,1394,2024-01-11,organic,5
4984,637,2024-02-09,ads,11
4985,788,2024-01-21,ads,5
4986,167,2024-02-09,ads,1
4987,663,2024-02-07,organic,14
4988,1577,2024-01-15,ads,6
4989,300,2024-01-15,organic,13
4990,1405,2024-02-06,ads,9
4991,35,2024-02-14,organic,8
4992,407,2024-01-14,organic,12
4993,1526,2024-02-12,organic,10
4994,314,2024-02-21,referral,1
4995,816,2024-01-21,organic,11
4996,743,2024-02-13,organic,13
4997,727,2024-01-20,organic,6
4998,826,2024-02-02,ads,3
4999,1125,2024-01-03,organic,6
5000,569,2024-02-09,referral,9
